"Week
#","Start
Time","End
Time","Duration
Text",List,List ID,Task,Task ID,Department,Priority,Section,"Task
Category","Task
Type"
W01,9:02:15 AM,9:05:46 AM,0:03:31,🚀 On Business,900601952633,👩🏻‍💻 Work w/ cold caller,86acppde9,6. Build the team,📌 Job Must,6.7 Cold caller,🙂 👌 Work,Manager
W01,9:05:46 AM,9:13:36 AM,0:07:50,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W01,9:13:35 AM,9:16:35 AM,0:03:00,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W01,9:16:35 AM,9:34:12 AM,0:17:37,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,9:34:12 AM,9:36:21 AM,0:02:09,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W01,9:36:21 AM,9:38:48 AM,0:02:27,👩🏻‍💻 In Business,901301162602,🔨 Set up smrtPhone,,5. Build processes,📌 Job Must,5.3. Set up softwares,🙂 👌 Work,Manager
W01,9:38:48 AM,9:42:37 AM,0:03:49,🚀 On Business,900601952633,👩🏻‍💻 Work w/ cold caller,86acppde9,6. Build the team,📌 Job Must,6.7 Cold caller,🙂 👌 Work,Manager
W01,9:42:36 AM,9:46:47 AM,0:04:11,👩🏻‍💻 In Business,901301162602,🔨 Set up Invelo,86a69zecj,5. Build processes,📌 Job Must,5.3. Set up softwares,🙂 👌 Work,Manager
W01,9:46:47 AM,9:55:59 AM,0:09:12,🚀 On Business,900601952633,🤖 Automate tasks_Check if automation works correctly,86ady936z,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W01,9:55:59 AM,10:25:24 AM,0:29:25,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W01,10:25:24 AM,10:25:45 AM,0:00:21,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W01,10:25:45 AM,10:29:53 AM,0:04:08,🚀 On Business,900601952633,🤖 Automate tasks_Check if automation works correctly,86ady936z,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W01,10:29:52 AM,10:33:56 AM,0:04:04,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W01,10:33:56 AM,10:41:03 AM,0:07:07,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W01,10:41:03 AM,10:43:55 AM,0:02:52,🌈 Personal,901301650324,👩🏻‍🍳 Search recipe,86a7g8k6f,9.01. Health & fitness,📌 Life Must,9.01.2. Eat healthy food,,
W01,10:43:54 AM,10:48:40 AM,0:04:46,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,10:48:40 AM,10:58:04 AM,0:09:24,👩🏻‍💻 In Business,901301162602,🔨 Sort out Invelo,86a2f0f8z,5. Build processes,📌 Job Must,5.2. Learn and troubleshoot softwares,🙂 👌 Work,Work
W01,10:58:04 AM,11:23:10 AM,0:25:06,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ Invelo,,5. Build processes,📌 Job Must,5.3. Set up softwares,🙂 👌 Work,Manager
W01,11:23:10 AM,11:26:21 AM,0:03:11,🚀 On Business,900601952633,✏️ Plan for things,86a27xgca,2. Gain traction,📌 Job Must,"2.1. Plan (Y, Q, M, W, D)",🙂 👌 Work,Owner
W01,11:26:20 AM,11:50:47 AM,0:24:27,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W01,11:50:58 AM,12:01:04 PM,0:10:06,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W01,12:01:13 PM,12:14:41 PM,0:13:28,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W01,12:14:46 PM,12:45:32 PM,0:30:46,🌼 Survival Mode,901306296518,💤 Nap,86a2gxhgk,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W01,12:45:32 PM,5:06:29 PM,4:20:57,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,5:06:29 PM,5:10:27 PM,0:03:58,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ 4BBH,86a6470ph,6. Build the team,📌 Job Must,6.3. Wholesaler,🙂 👌 Work,Manager
W01,5:10:27 PM,5:20:11 PM,0:09:44,🚀 On Business,900601952633,🤖 Automate tasks_Check if automation works correctly,86ady936z,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W01,5:20:11 PM,5:24:41 PM,0:04:30,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W01,5:24:40 PM,5:30:10 PM,0:05:30,🌈 Personal,901301650324,🛒 Do grocery shopping online,86a66mfrh,9.11. Quality of life,📌 Life Must,9.11.4. Do house chores,,
W01,5:30:10 PM,5:37:17 PM,0:07:07,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,5:37:17 PM,5:49:17 PM,0:12:00,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W01,5:49:28 PM,6:12:17 PM,0:22:49,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W01,6:12:17 PM,6:12:22 PM,0:00:05,👩🏻‍💻 In Business,901301162602,🖥 Zoom w/ Rashel,86adxp45d,6. Build the team,📌 Job Must,6.5. Vendor_Work,🙂 👌 Work,Manager
W01,6:12:22 PM,6:13:28 PM,0:01:06,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W01,6:13:28 PM,6:24:07 PM,0:10:39,👩🏻‍💻 In Business,901301162602,🔨 Sort out Invelo,86a2f0f8z,5. Build processes,📌 Job Must,5.2. Learn and troubleshoot softwares,🙂 👌 Work,Work
W01,6:24:06 PM,7:30:48 PM,1:06:42,🌈 Personal,901301650324,🚛 Move to a new house,86a5y1b0q,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,7:30:47 PM,7:48:04 PM,0:17:17,🌼 Survival Mode,901306296518,🚿 Shower,86a2hacmc,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,7:48:11 PM,7:55:44 PM,0:07:33,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,7:55:53 PM,8:02:17 PM,0:06:24,🌈 Personal,901301650324,🩺 Measure blood pressure,,,🌱 Routine,,,
W01,8:02:17 PM,8:08:48 PM,0:06:31,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W01,8:08:48 PM,8:15:45 PM,0:06:57,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,8:15:45 PM,8:19:43 PM,0:03:58,🚀 On Business,900601952633,✏️ Plan for things,86a27xgca,2. Gain traction,📌 Job Must,"2.1. Plan (Y, Q, M, W, D)",🙂 👌 Work,Owner
W01,8:19:43 PM,8:22:24 PM,0:02:41,🌈 Personal,901301650324,📚 Read and learn,,9.02. Intellectual,📌 Life Must,9.02. Intellectual,,
W01,8:22:24 PM,8:29:48 PM,0:07:24,🌈 Personal,901301650324,🧴 Take care of skin,86acv7k2k,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,8:30:01 PM,9:09:45 PM,0:39:44,🌈 Personal,901301650324,🗣️ Talk to Matt,86a654xch,9.06. Love,🌱 Routine_Personal,9.06. Love,,
W01,9:09:00 PM,11:59:00 PM,2:50:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W01,12:00:00 AM,5:44:00 AM,5:44:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W01,5:45:01 AM,5:56:12 AM,0:11:11,🌼 Survival Mode,901306296518,💩 Poop,86a5mn4v6,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,5:56:19 AM,6:00:20 AM,0:04:01,🌼 Survival Mode,901306296518,🪣 Soak butt,86a9d32yr,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,6:00:26 AM,6:03:31 AM,0:03:05,🌈 Personal,901301650324,⚖️ Weigh myself,86a5q5pxt,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,6:03:38 AM,6:06:20 AM,0:02:42,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,6:06:19 AM,6:07:18 AM,0:00:59,🌈 Personal,901301650324,💯 Update daily KPIs,86a2hpd34,9.04. Character,🌱 Routine,9.04. Consistency,,
W01,6:07:18 AM,6:15:54 AM,0:08:36,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W01,6:15:53 AM,6:22:33 AM,0:06:40,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W01,6:22:33 AM,6:26:33 AM,0:04:00,🚀 On Business,900601952633,🤖 Automate tasks_Check if automation works correctly,86ady936z,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W01,6:26:33 AM,6:29:36 AM,0:03:03,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ RX,86a742axt,6. Build the team,📌 Job Must,6.6. Investor,🙂 👌 Work,Work
W01,6:29:36 AM,6:30:25 AM,0:00:49,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W01,6:30:24 AM,6:34:02 AM,0:03:38,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ 4BBH,86a6470ph,6. Build the team,📌 Job Must,6.3. Wholesaler,🙂 👌 Work,Manager
W01,6:34:02 AM,6:39:20 AM,0:05:18,👩🏻‍💻 In Business,901301162602,📋 Import prospects to Invelo,86a45jucq,4. Do deals,📌 Job Must,4.1. Generate prospects,☹️ 👌 Obligation,Work
W01,6:39:20 AM,6:42:03 AM,0:02:43,👩🏻‍💻 In Business,901301162602,🕵🏻 Skip trace prospects,86a83c16d,4. Do deals,📌 Job Must,4.3. Market to prospects,🙂 👌 Work,Work
W01,6:42:03 AM,6:44:03 AM,0:02:00,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ VA,86a6fm2mm,6. Build the team,📌 Job Must,6.2. VA,🙂 👌 Work,Manager
W01,6:44:03 AM,6:51:02 AM,0:06:59,👩🏻‍💻 In Business,901301162602,🛟 Contact support_Invelo,86a2591gg,5. Build processes,📌 Life Must,5.2. Learn and troubleshoot softwares,☹️ 👌 Obligation,Work
W01,6:51:01 AM,6:51:36 AM,0:00:35,🚀 On Business,900601952633,👩🏻‍💻 Work w/ cold caller,86acppde9,6. Build the team,📌 Job Must,6.7 Cold caller,🙂 👌 Work,Manager
W01,6:51:36 AM,6:53:55 AM,0:02:19,🚀 On Business,900601952633,✅ Manage time tracked,86a68njak,2. Gain traction,📌 Job Must,2.6. Manage time,🙂 👌 Work,Owner
W01,6:53:55 AM,7:06:26 AM,0:12:31,👩🏻‍💻 In Business,901301162602,🔨 Set up Invelo,86a69zecj,5. Build processes,📌 Job Must,5.3. Set up softwares,🙂 👌 Work,Manager
W01,7:06:26 AM,7:27:20 AM,0:20:54,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W01,7:27:35 AM,7:44:51 AM,0:17:16,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W01,7:44:50 AM,7:50:34 AM,0:05:44,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,7:50:33 AM,7:55:44 AM,0:05:11,👩🏻‍💻 In Business,901301162602,👩🏻‍💻 Work w/ VA,86a6fm2mm,6. Build the team,📌 Job Must,6.2. VA,🙂 👌 Work,Manager
W01,7:55:44 AM,8:07:16 AM,0:11:32,👩🏻‍💻 In Business,901301162602,🔨 Set up Invelo,86a69zecj,5. Build processes,📌 Job Must,5.3. Set up softwares,🙂 👌 Work,Manager
W01,8:07:15 AM,8:10:44 AM,0:03:29,🌈 Personal,901301650324,📚 Read and learn,,9.02. Intellectual,📌 Life Must,9.02. Intellectual,,
W01,8:10:44 AM,8:13:56 AM,0:03:12,👩🏻‍💻 In Business,901301162602,🗃️ Work on bookkeeping,86a2fy00y,7. Fulfill fin and legal obligations,📌 Job Must,7.2. Handle bookkeeping,☹️ 👎 Incompetence,Admin
W01,8:13:56 AM,8:14:13 AM,0:00:17,🌈 Personal,901301650324,📚 Read and learn,,9.02. Intellectual,📌 Life Must,9.02. Intellectual,,
W01,8:14:13 AM,8:32:42 AM,0:18:29,🚀 On Business,900601952633,📚 Read and learn,,6. Build the team,📌 Job Must,6.1. Self,😀 👍 Magic,Owner
W01,8:32:42 AM,8:41:19 AM,0:08:37,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,8:41:19 AM,8:44:24 AM,0:03:05,🚀 On Business,900601952633,👩🏻‍💻 Work w/ cold caller,86acppde9,6. Build the team,📌 Job Must,6.7 Cold caller,🙂 👌 Work,Manager
W01,8:44:24 AM,8:48:50 AM,0:04:26,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W01,8:48:50 AM,8:50:07 AM,0:01:17,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W01,8:50:06 AM,8:54:57 AM,0:04:51,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,8:54:56 AM,9:07:48 AM,0:12:52,🚀 On Business,900601952633,👩🏻‍💻 Work w/ cold caller,86acppde9,6. Build the team,📌 Job Must,6.7 Cold caller,🙂 👌 Work,Manager
W01,9:07:48 AM,9:09:05 AM,0:01:17,👩🏻‍💻 In Business,901301162602,🛟 Contact support_Invelo,86a2591gg,5. Build processes,📌 Life Must,5.2. Learn and troubleshoot softwares,☹️ 👌 Obligation,Work
W01,9:09:05 AM,9:10:28 AM,0:01:23,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,9:10:28 AM,9:12:28 AM,0:02:00,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W01,9:12:28 AM,9:16:04 AM,0:03:36,🚀 On Business,900601952633,👩🏻‍💻 Work w/ cold caller,86acppde9,6. Build the team,📌 Job Must,6.7 Cold caller,🙂 👌 Work,Manager
W01,9:16:04 AM,9:21:22 AM,0:05:18,👩🏻‍💻 In Business,901301162602,💬 Send SMS,86a51g8r7,4. Do deals,📌 Job Must,4.3. Market to prospects,☹️ 👌 Obligation,Work
W01,9:21:22 AM,9:48:05 AM,0:26:43,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,9:48:05 AM,10:18:05 AM,0:30:00,👩🏻‍💻 In Business,901301162602,🖥 Zoom w/ Rashel,86adxp45d,6. Build the team,📌 Job Must,6.5. Vendor_Work,🙂 👌 Work,Manager
W01,10:18:05 AM,10:20:25 AM,0:02:20,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W01,10:20:35 AM,10:26:22 AM,0:05:47,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W01,10:26:33 AM,10:31:26 AM,0:04:53,🌈 Personal,901301650324,🗑️ Take out trash (And recycle bins on Wed),86a73jktf,9.11. Quality of life,🌱 Routine,9.11.4. Do house chores,,
W01,10:31:38 AM,10:33:25 AM,0:01:47,🚀 On Business,900601952633,🤖 Automate tasks,86a5h21yb,5. Build processes,📌 Job Must,5.7. Automate tasks,🙂 👌 Work,Owner
W01,10:33:34 AM,10:42:29 AM,0:08:55,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W01,10:42:47 AM,10:46:05 AM,0:03:18,🌈 Personal,901301650324,🗃️ Organize stuff,86a5r4zkp,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,10:46:05 AM,12:00:56 PM,1:14:51,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,12:00:00 PM,2:00:00 PM,2:00:00,🌈 Personal,901301650324,❤️ Invite family and friends over,,9.08. Social,📌 Life Must,9.08.3. Spend time w/ family and friends,,
W01,2:00:00 PM,5:45:00 PM,3:45:00,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,5:45:00 PM,6:00:00 PM,0:15:00,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W01,6:04:55 PM,6:16:18 PM,0:11:23,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W01,6:16:18 PM,7:47:57 PM,1:31:39,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,7:47:57 PM,7:51:17 PM,0:03:20,🚀 On Business,900601952633,✅ Manage time tracked,86a68njak,2. Gain traction,📌 Job Must,2.6. Manage time,🙂 👌 Work,Owner
W01,7:51:17 PM,8:03:31 PM,0:12:14,🌈 Personal,901301650324,🩺 Measure blood pressure,,,🌱 Routine,,,
W01,8:03:42 PM,8:05:15 PM,0:01:33,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W01,8:05:23 PM,8:15:50 PM,0:10:27,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,8:15:49 PM,8:18:02 PM,0:02:13,🚀 On Business,900601952633,✏️ Plan for things,86a27xgca,2. Gain traction,📌 Job Must,"2.1. Plan (Y, Q, M, W, D)",🙂 👌 Work,Owner
W01,8:18:02 PM,8:50:20 PM,0:32:18,🌈 Personal,901301650324,🗣️ Talk to Matt,86a654xch,9.06. Love,🌱 Routine_Personal,9.06. Love,,
W01,8:50:00 PM,11:59:00 PM,3:09:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W01,12:00:00 AM,6:35:00 AM,6:35:00,🌼 Survival Mode,901306296518,🛏️ Sleep,86a647u0q,9.01. Health & fitness,🌱 Routine,9.01.1. Sleep well,,
W01,6:35:00 AM,6:41:00 AM,0:06:00,🌼 Survival Mode,901306296518,💩 Poop,86a5mn4v6,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,6:41:08 AM,6:44:18 AM,0:03:10,🌼 Survival Mode,901306296518,🪣 Soak butt,86a9d32yr,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,6:44:26 AM,6:45:41 AM,0:01:15,🌈 Personal,901301650324,⚖️ Weigh myself,86a5q5pxt,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,6:45:49 AM,6:50:37 AM,0:04:48,🌼 Survival Mode,901306296518,👗 Put on clothes,86a64a6vp,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,6:50:36 AM,6:51:29 AM,0:00:53,🌈 Personal,901301650324,💯 Update daily KPIs,86a2hpd34,9.04. Character,🌱 Routine,9.04. Consistency,,
W01,6:51:29 AM,6:53:18 AM,0:01:49,🚀 On Business,900601952633,✅ Manage time tracked,86a68njak,2. Gain traction,📌 Job Must,2.6. Manage time,🙂 👌 Work,Owner
W01,6:53:00 AM,7:13:00 AM,0:20:00,🚀 On Business,900601952633,🧐 Conduct a company audit,,2. Gain traction,📌 Job Must,2.7. Review,🙂 👌 Work,Manager
W01,7:13:02 AM,7:30:10 AM,0:17:08,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
W01,7:30:10 AM,7:45:31 AM,0:15:21,🌈 Personal,901301650324,🧼 Do dishes,86a71bmpz,9.11. Quality of life,🌱 Routine,9.11.3. Clean up stuff,,
W01,7:45:31 AM,7:53:03 AM,0:07:32,🌈 Personal,901301650324,🗃️ Organize stuff,86a5r4zkp,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,7:53:03 AM,7:58:15 AM,0:05:12,🌼 Survival Mode,901306296518,🪥 Brush teeth,86a64942j,9.01. Health & fitness,🌱 Routine,9.01.4. Have a regular routine,,
W01,7:58:14 AM,7:58:38 AM,0:00:24,🚀 On Business,900601952633,🧐 Conduct a company audit,,2. Gain traction,📌 Job Must,2.7. Review,🙂 👌 Work,Manager
W01,7:58:48 AM,9:49:30 AM,1:50:42,🚀 On Business,900601952633,🧐 Conduct a company audit,,2. Gain traction,📌 Job Must,2.7. Review,🙂 👌 Work,Manager
W01,9:49:30 AM,10:39:54 AM,0:50:24,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,10:39:54 AM,10:44:52 AM,0:04:58,🌈 Personal,901301650324,🏖️ Take a break,86a9tae9b,9.01. Health & fitness,🌱 Routine_Personal,9.01.4. Have a regular routine,,
W01,10:45:15 AM,10:54:08 AM,0:08:53,🌈 Personal,901301650324,🆘 Help family and friends,86a5nekrz,9.08. Social,📌 Life Must,9.08.1. Help family and friends,,
W01,10:54:08 AM,10:56:26 AM,0:02:18,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,10:56:26 AM,11:16:10 AM,0:19:44,🌈 Personal,901301650324,🆘 Help family and friends,86a5nekrz,9.08. Social,📌 Life Must,9.08.1. Help family and friends,,
W01,11:16:20 AM,11:29:36 AM,0:13:16,🌈 Personal,901301650324,🛍️ Buy stuff,86a2ajf11,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,11:29:36 AM,11:34:18 AM,0:04:42,🚀 On Business,900601952633,✏️ Plan for things,86a27xgca,2. Gain traction,📌 Job Must,"2.1. Plan (Y, Q, M, W, D)",🙂 👌 Work,Owner
W01,11:34:18 AM,11:34:26 AM,0:00:08,🚀 On Business,900601952633,✅ Manage time tracked,86a68njak,2. Gain traction,📌 Job Must,2.6. Manage time,🙂 👌 Work,Owner
W01,11:34:26 AM,11:37:51 AM,0:03:25,🌈 Personal,901301650324,🗃️ Organize stuff,86a5r4zkp,9.11. Quality of life,📌 Life Must,9.11.1. Manage stuff,,
W01,11:37:51 AM,11:39:15 AM,0:01:24,🚀 On Business,900601952633,✏️ Plan for things,86a27xgca,2. Gain traction,📌 Job Must,"2.1. Plan (Y, Q, M, W, D)",🙂 👌 Work,Owner
W01,11:39:23 AM,11:57:10 AM,0:17:47,🌼 Survival Mode,901306296518,🍔 Eat,86a5m77df,9.01. Health & fitness,🌱 Routine,9.01.2. Eat healthy food,,
